experiment_id,successful,wave_amplitude,wave_frequency,square_position,square_dimension_perc,line_center_coordinates,line_thickness_perc,line_dimension_perc,line_angle,rotation,scale,filename
468,False,0.6,1.6,"(2, 576)",0.0,,0.0,0.0,0.0,"(14, -13)",1.0477498935459812,qr-OPuod.png
469,False,0.7,1.97,"(558, 226)",0.0,,0.0,0.0,0.0,"(-20, -13)",0.9395751630459793,qr-OPuod.png
470,False,0.8,1.33,"(286, 130)",0.0,,0.0,0.0,0.0,"(-15, -19)",0.9159630474608873,qr-OPuod.png
471,False,0.9,1.47,"(158, 288)",0.0,,0.0,0.0,0.0,"(-14, 19)",1.0775876645118634,qr-OPuod.png
472,False,1.0,1.45,"(551, 541)",0.0,,0.0,0.0,0.0,"(19, -11)",1.01117224252582,qr-OPuod.png
474,True,0.1,1.88,"(478, 393)",0.0,,0.0,0.0,0.0,"(-16, 16)",0.9662370802150194,qr-TtAkZf4j98TBiE.png
475,True,0.2,1.28,"(688, 55)",0.0,,0.0,0.0,0.0,"(10, 16)",1.0341382072758452,qr-TtAkZf4j98TBiE.png
476,True,0.3,1.43,"(260, 271)",0.0,,0.0,0.0,0.0,"(-15, 12)",0.996489163500385,qr-TtAkZf4j98TBiE.png
477,True,0.4,1.82,"(671, 396)",0.0,,0.0,0.0,0.0,"(-20, 16)",1.0685790595657296,qr-TtAkZf4j98TBiE.png
478,True,0.5,1.37,"(177, 673)",0.0,,0.0,0.0,0.0,"(-20, -14)",0.9502541565349626,qr-TtAkZf4j98TBiE.png
479,True,0.6,1.46,"(241, 418)",0.0,,0.0,0.0,0.0,"(16, 17)",0.926795880494583,qr-TtAkZf4j98TBiE.png
480,False,0.7,1.98,"(396, 592)",0.0,,0.0,0.0,0.0,"(10, -16)",1.0813447859848169,qr-TtAkZf4j98TBiE.png
481,False,0.8,1.36,"(101, 529)",0.0,,0.0,0.0,0.0,"(20, -19)",1.0397608822410023,qr-TtAkZf4j98TBiE.png
482,False,0.9,1.52,"(539, 531)",0.0,,0.0,0.0,0.0,"(16, 11)",0.9937934290879702,qr-TtAkZf4j98TBiE.png
483,False,1.0,1.32,"(460, 618)",0.0,,0.0,0.0,0.0,"(11, 19)",0.9614788067785622,qr-TtAkZf4j98TBiE.png
485,True,0.1,1.36,"(366, 113)",0.0,,0.0,0.0,0.0,"(16, -15)",0.9569138679235399,qr-fZ5GWiX8.png
486,True,0.2,1.17,"(410, 389)",0.0,,0.0,0.0,0.0,"(-17, -12)",1.003973421160509,qr-fZ5GWiX8.png
487,True,0.3,1.48,"(590, 521)",0.0,,0.0,0.0,0.0,"(-12, -15)",0.9608589085681809,qr-fZ5GWiX8.png
488,False,0.4,1.33,"(49, 255)",0.0,,0.0,0.0,0.0,"(16, 19)",1.0068431880269468,qr-fZ5GWiX8.png
489,True,0.5,1.76,"(487, 366)",0.0,,0.0,0.0,0.0,"(-10, 15)",1.0982885471639887,qr-fZ5GWiX8.png
490,False,0.6,1.24,"(39, 474)",0.0,,0.0,0.0,0.0,"(20, -11)",1.0443394342378494,qr-fZ5GWiX8.png
491,False,0.7,1.89,"(495, 330)",0.0,,0.0,0.0,0.0,"(13, -11)",1.0078746984154445,qr-fZ5GWiX8.png
492,False,0.8,1.56,"(386, 545)",0.0,,0.0,0.0,0.0,"(-17, -18)",1.0113314324439024,qr-fZ5GWiX8.png
493,True,0.9,1.11,"(19, 411)",0.0,,0.0,0.0,0.0,"(-12, -15)",1.0225152283540255,qr-fZ5GWiX8.png
494,False,1.0,1.4,"(153, 47)",0.0,,0.0,0.0,0.0,"(17, -19)",1.0370172185417927,qr-fZ5GWiX8.png
496,True,0.1,1.41,"(345, 437)",0.0,,0.0,0.0,0.0,"(-19, 12)",1.0387991334963982,qr-faRZ0H0PmA.png
497,True,0.2,1.73,"(587, 281)",0.0,,0.0,0.0,0.0,"(-11, 19)",1.0204317696080838,qr-faRZ0H0PmA.png
498,True,0.3,1.85,"(499, 5)",0.0,,0.0,0.0,0.0,"(-16, 17)",1.0383715086008587,qr-faRZ0H0PmA.png
499,True,0.4,1.59,"(284, 103)",0.0,,0.0,0.0,0.0,"(-18, 13)",1.0031298230710375,qr-faRZ0H0PmA.png
500,True,0.5,1.11,"(566, 342)",0.0,,0.0,0.0,0.0,"(-11, 16)",1.071734667642195,qr-faRZ0H0PmA.png
501,False,0.6,1.21,"(469, 394)",0.0,,0.0,0.0,0.0,"(20, -14)",0.9321060483052206,qr-faRZ0H0PmA.png
502,False,0.7,1.43,"(237, 527)",0.0,,0.0,0.0,0.0,"(11, 19)",0.9136268292992514,qr-faRZ0H0PmA.png
503,False,0.8,1.46,"(435, 5)",0.0,,0.0,0.0,0.0,"(-12, -15)",0.9877512541513511,qr-faRZ0H0PmA.png
504,False,0.9,1.32,"(98, 444)",0.0,,0.0,0.0,0.0,"(20, 18)",1.0745547849149277,qr-faRZ0H0PmA.png
505,False,1.0,1.53,"(201, 261)",0.0,,0.0,0.0,0.0,"(14, 11)",1.0489125231837266,qr-faRZ0H0PmA.png
507,True,0.1,1.41,"(49, 525)",0.0,,0.0,0.0,0.0,"(-11, 19)",0.9219018879432642,qr-g5EVtP.png
508,True,0.2,1.36,"(552, 281)",0.0,,0.0,0.0,0.0,"(-20, -12)",1.047441313899981,qr-g5EVtP.png
509,True,0.3,1.86,"(251, 494)",0.0,,0.0,0.0,0.0,"(-18, 11)",0.9113132176817581,qr-g5EVtP.png
510,True,0.4,1.86,"(223, 143)",0.0,,0.0,0.0,0.0,"(11, 15)",1.0874114561360653,qr-g5EVtP.png
511,False,0.5,1.56,"(487, 313)",0.0,,0.0,0.0,0.0,"(13, 17)",1.05262900133551,qr-g5EVtP.png
512,True,0.6,1.16,"(47, 526)",0.0,,0.0,0.0,0.0,"(-11, 12)",0.910304164205584,qr-g5EVtP.png
513,False,0.7,1.12,"(292, 505)",0.0,,0.0,0.0,0.0,"(19, -14)",1.0823037870026504,qr-g5EVtP.png
514,False,0.8,1.67,"(423, 7)",0.0,,0.0,0.0,0.0,"(12, -12)",0.9537888090463388,qr-g5EVtP.png
515,False,0.9,1.22,"(323, 135)",0.0,,0.0,0.0,0.0,"(12, 19)",1.0737509971805073,qr-g5EVtP.png
516,False,1.0,1.6,"(252, 342)",0.0,,0.0,0.0,0.0,"(-14, -10)",0.9575623857004012,qr-g5EVtP.png
518,True,0.1,1.34,"(374, 64)",0.0,,0.0,0.0,0.0,"(18, -14)",0.9146729313108266,qr-iO2nTqxQr98.png
519,True,0.2,1.8,"(424, 80)",0.0,,0.0,0.0,0.0,"(-11, -10)",0.9117919653797248,qr-iO2nTqxQr98.png
520,True,0.3,1.44,"(510, 398)",0.0,,0.0,0.0,0.0,"(12, -19)",0.9742080249240008,qr-iO2nTqxQr98.png
521,False,0.4,1.31,"(575, 345)",0.0,,0.0,0.0,0.0,"(20, 20)",0.9158074060807364,qr-iO2nTqxQr98.png
522,True,0.5,1.08,"(571, 41)",0.0,,0.0,0.0,0.0,"(-13, -13)",1.0930442556527553,qr-iO2nTqxQr98.png
523,False,0.6,1.43,"(79, 106)",0.0,,0.0,0.0,0.0,"(10, -20)",0.9006009335040359,qr-iO2nTqxQr98.png
524,False,0.7,1.46,"(178, 565)",0.0,,0.0,0.0,0.0,"(13, -15)",0.9564096052054748,qr-iO2nTqxQr98.png
525,False,0.8,1.7,"(64, 89)",0.0,,0.0,0.0,0.0,"(14, -11)",1.0156379415794887,qr-iO2nTqxQr98.png
526,False,0.9,1.52,"(93, 174)",0.0,,0.0,0.0,0.0,"(16, 19)",1.0405937765271318,qr-iO2nTqxQr98.png
527,False,1.0,1.6,"(72, 8)",0.0,,0.0,0.0,0.0,"(19, -12)",1.0634275312889838,qr-iO2nTqxQr98.png
529,True,0.1,1.23,"(355, 334)",0.0,,0.0,0.0,0.0,"(-13, -17)",1.0373778782660876,qr-pscejHqqS.png
530,True,0.2,1.92,"(357, 351)",0.0,,0.0,0.0,0.0,"(-13, 15)",1.0585339510621028,qr-pscejHqqS.png
531,True,0.3,1.4,"(241, 199)",0.0,,0.0,0.0,0.0,"(-17, 13)",0.9709357459270518,qr-pscejHqqS.png
532,True,0.4,1.12,"(74, 89)",0.0,,0.0,0.0,0.0,"(-18, -16)",0.9607445003080152,qr-pscejHqqS.png
533,False,0.5,1.33,"(236, 439)",0.0,,0.0,0.0,0.0,"(-15, -18)",0.9032533582180331,qr-pscejHqqS.png
534,False,0.6,1.49,"(533, 189)",0.0,,0.0,0.0,0.0,"(14, -18)",1.032921664048168,qr-pscejHqqS.png
535,False,0.7,1.95,"(350, 70)",0.0,,0.0,0.0,0.0,"(18, -18)",0.930778214775409,qr-pscejHqqS.png
536,False,0.8,1.78,"(229, 198)",0.0,,0.0,0.0,0.0,"(18, 12)",1.0498338583582445,qr-pscejHqqS.png
537,False,0.9,1.24,"(569, 554)",0.0,,0.0,0.0,0.0,"(-14, 18)",1.0701734120147617,qr-pscejHqqS.png
538,False,1.0,1.75,"(345, 417)",0.0,,0.0,0.0,0.0,"(-16, 18)",1.0008305427392254,qr-pscejHqqS.png
540,True,0.1,1.44,"(484, 626)",0.0,,0.0,0.0,0.0,"(-13, -19)",0.9953350368473973,qr-qwXqOPMnAPwG.png
541,True,0.2,1.42,"(502, 548)",0.0,,0.0,0.0,0.0,"(13, 18)",0.9587263332856059,qr-qwXqOPMnAPwG.png
542,True,0.3,1.85,"(675, 414)",0.0,,0.0,0.0,0.0,"(13, 10)",0.9286829280612195,qr-qwXqOPMnAPwG.png
543,True,0.4,1.57,"(496, 603)",0.0,,0.0,0.0,0.0,"(-17, -11)",1.0975501107525674,qr-qwXqOPMnAPwG.png
544,True,0.5,1.22,"(544, 414)",0.0,,0.0,0.0,0.0,"(-18, -15)",0.9798768472735879,qr-qwXqOPMnAPwG.png
545,False,0.6,1.11,"(420, 518)",0.0,,0.0,0.0,0.0,"(-17, -20)",1.0626844775041127,qr-qwXqOPMnAPwG.png
546,False,0.7,1.76,"(246, 288)",0.0,,0.0,0.0,0.0,"(-13, -16)",0.9975380816911263,qr-qwXqOPMnAPwG.png
547,False,0.8,1.89,"(394, 293)",0.0,,0.0,0.0,0.0,"(-20, 20)",0.9808149497573011,qr-qwXqOPMnAPwG.png
548,False,0.9,1.86,"(480, 160)",0.0,,0.0,0.0,0.0,"(-19, -17)",1.0554888106897395,qr-qwXqOPMnAPwG.png
549,False,1.0,1.91,"(657, 342)",0.0,,0.0,0.0,0.0,"(14, 16)",1.0635305645489699,qr-qwXqOPMnAPwG.png
551,True,0.1,1.44,"(81, 295)",0.0,,0.0,0.0,0.0,"(-16, 14)",0.9219397855421463,qrart-8E5MS2e.png
552,False,0.2,1.03,"(469, 403)",0.0,,0.0,0.0,0.0,"(19, -16)",1.0296977881668952,qrart-8E5MS2e.png
553,False,0.3,1.92,"(567, 462)",0.0,,0.0,0.0,0.0,"(13, -15)",0.9850674165234781,qrart-8E5MS2e.png
554,False,0.4,1.27,"(471, 576)",0.0,,0.0,0.0,0.0,"(-20, -14)",1.0809445173145336,qrart-8E5MS2e.png
555,False,0.5,1.83,"(20, 62)",0.0,,0.0,0.0,0.0,"(-19, 17)",0.9507387541841115,qrart-8E5MS2e.png
556,True,0.6,1.4,"(275, 68)",0.0,,0.0,0.0,0.0,"(10, 11)",0.9591519900810673,qrart-8E5MS2e.png
557,False,0.7,1.8,"(315, 79)",0.0,,0.0,0.0,0.0,"(-18, 13)",1.0895850669226337,qrart-8E5MS2e.png
558,False,0.8,1.68,"(453, 140)",0.0,,0.0,0.0,0.0,"(14, 20)",1.0531109247142387,qrart-8E5MS2e.png
559,False,0.9,1.34,"(487, 367)",0.0,,0.0,0.0,0.0,"(19, -19)",1.0687192182375953,qrart-8E5MS2e.png
560,False,1.0,1.87,"(539, 347)",0.0,,0.0,0.0,0.0,"(-13, -19)",1.089014461784567,qrart-8E5MS2e.png
562,True,0.1,1.32,"(134, 216)",0.0,,0.0,0.0,0.0,"(11, 12)",0.9572790962113938,qrart-DPVvmG0KpNe4E.png
563,True,0.2,1.68,"(261, 527)",0.0,,0.0,0.0,0.0,"(-16, 11)",1.0213481509880333,qrart-DPVvmG0KpNe4E.png
564,True,0.3,1.46,"(236, 336)",0.0,,0.0,0.0,0.0,"(-16, 14)",1.0987555469886159,qrart-DPVvmG0KpNe4E.png
565,False,0.4,1.26,"(218, 368)",0.0,,0.0,0.0,0.0,"(15, 17)",1.008736265655869,qrart-DPVvmG0KpNe4E.png
566,True,0.5,1.42,"(319, 97)",0.0,,0.0,0.0,0.0,"(-15, 11)",1.0080360029831636,qrart-DPVvmG0KpNe4E.png
567,False,0.6,1.61,"(495, 40)",0.0,,0.0,0.0,0.0,"(-19, 18)",0.9551161253677686,qrart-DPVvmG0KpNe4E.png
568,False,0.7,1.39,"(300, 564)",0.0,,0.0,0.0,0.0,"(16, 15)",1.005413369634018,qrart-DPVvmG0KpNe4E.png
569,False,0.8,1.66,"(322, 209)",0.0,,0.0,0.0,0.0,"(20, -10)",1.0296458909485329,qrart-DPVvmG0KpNe4E.png
570,False,0.9,1.8,"(578, 26)",0.0,,0.0,0.0,0.0,"(15, 11)",0.9344068872357805,qrart-DPVvmG0KpNe4E.png
571,False,1.0,1.76,"(411, 480)",0.0,,0.0,0.0,0.0,"(-14, 12)",1.0604791014684394,qrart-DPVvmG0KpNe4E.png
573,True,0.1,1.3,"(175, 502)",0.0,,0.0,0.0,0.0,"(19, -15)",0.929430294454299,qrart-OPuod.png
574,True,0.2,1.35,"(446, 180)",0.0,,0.0,0.0,0.0,"(14, 15)",1.0302382757737922,qrart-OPuod.png
575,True,0.3,1.59,"(478, 33)",0.0,,0.0,0.0,0.0,"(-13, -13)",0.9508208719082984,qrart-OPuod.png
576,False,0.4,1.61,"(47, 511)",0.0,,0.0,0.0,0.0,"(13, 17)",1.006817988305785,qrart-OPuod.png
577,False,0.5,1.51,"(408, 401)",0.0,,0.0,0.0,0.0,"(17, -18)",1.0478848338146884,qrart-OPuod.png
578,False,0.6,1.08,"(17, 265)",0.0,,0.0,0.0,0.0,"(-19, 19)",0.995055106373715,qrart-OPuod.png
579,False,0.7,1.22,"(305, 261)",0.0,,0.0,0.0,0.0,"(-20, 13)",1.0631050577982593,qrart-OPuod.png
580,False,0.8,1.68,"(79, 281)",0.0,,0.0,0.0,0.0,"(12, -10)",1.0435454210143333,qrart-OPuod.png
581,False,0.9,1.53,"(279, 240)",0.0,,0.0,0.0,0.0,"(-15, 15)",1.0437171135757768,qrart-OPuod.png
582,False,1.0,1.29,"(169, 448)",0.0,,0.0,0.0,0.0,"(-15, -11)",0.9200870760209837,qrart-OPuod.png
584,True,0.1,1.52,"(465, 618)",0.0,,0.0,0.0,0.0,"(-16, 19)",1.0581223646676547,qrart-TtAkZf4j98TBiE.png
585,True,0.2,1.14,"(31, 203)",0.0,,0.0,0.0,0.0,"(14, 17)",1.0136697976020175,qrart-TtAkZf4j98TBiE.png
586,True,0.3,1.65,"(649, 232)",0.0,,0.0,0.0,0.0,"(10, -11)",0.9988147308861367,qrart-TtAkZf4j98TBiE.png
587,True,0.4,1.31,"(331, 182)",0.0,,0.0,0.0,0.0,"(-14, -19)",0.9004410360688215,qrart-TtAkZf4j98TBiE.png
588,False,0.5,1.97,"(83, 106)",0.0,,0.0,0.0,0.0,"(15, 18)",1.0637996249766386,qrart-TtAkZf4j98TBiE.png
589,False,0.6,1.77,"(349, 31)",0.0,,0.0,0.0,0.0,"(16, 15)",0.947584054995431,qrart-TtAkZf4j98TBiE.png
590,False,0.7,1.19,"(451, 400)",0.0,,0.0,0.0,0.0,"(-16, 12)",1.0202862962021986,qrart-TtAkZf4j98TBiE.png
591,False,0.8,1.6,"(146, 510)",0.0,,0.0,0.0,0.0,"(16, 20)",1.0821276119948227,qrart-TtAkZf4j98TBiE.png
592,False,0.9,1.3,"(478, 89)",0.0,,0.0,0.0,0.0,"(19, -16)",0.992959782347324,qrart-TtAkZf4j98TBiE.png
593,False,1.0,1.94,"(399, 330)",0.0,,0.0,0.0,0.0,"(-15, 19)",1.0587560163653054,qrart-TtAkZf4j98TBiE.png
595,False,0.1,1.0,"(301, 85)",0.0,,0.0,0.0,0.0,"(-20, -15)",0.9728602827269481,qrart-fZ5GWiX8.png
596,True,0.2,1.96,"(457, 97)",0.0,,0.0,0.0,0.0,"(12, -10)",0.9386581493797153,qrart-fZ5GWiX8.png
597,False,0.3,1.58,"(4, 173)",0.0,,0.0,0.0,0.0,"(19, -19)",1.0947099461867358,qrart-fZ5GWiX8.png
598,False,0.4,1.63,"(313, 24)",0.0,,0.0,0.0,0.0,"(19, 19)",1.0046406421276204,qrart-fZ5GWiX8.png
599,False,0.5,1.89,"(407, 29)",0.0,,0.0,0.0,0.0,"(-17, 16)",0.9729078996582441,qrart-fZ5GWiX8.png
600,False,0.6,1.31,"(111, 417)",0.0,,0.0,0.0,0.0,"(19, -14)",0.9265049051879303,qrart-fZ5GWiX8.png
601,False,0.7,1.8,"(582, 211)",0.0,,0.0,0.0,0.0,"(-15, -13)",1.052275428503857,qrart-fZ5GWiX8.png
602,False,0.8,1.86,"(293, 306)",0.0,,0.0,0.0,0.0,"(17, 16)",1.0904202003789216,qrart-fZ5GWiX8.png
603,False,0.9,1.48,"(517, 343)",0.0,,0.0,0.0,0.0,"(10, -13)",0.9924816048664944,qrart-fZ5GWiX8.png
604,False,1.0,1.01,"(452, 594)",0.0,,0.0,0.0,0.0,"(-13, -19)",1.0557403429761514,qrart-fZ5GWiX8.png
606,False,0.1,1.6,"(559, 176)",0.0,,0.0,0.0,0.0,"(12, -20)",1.0486439642851293,qrart-faRZ0H0PmA.png
607,False,0.2,1.35,"(430, 484)",0.0,,0.0,0.0,0.0,"(10, 13)",1.0966917972443642,qrart-faRZ0H0PmA.png
608,False,0.3,1.34,"(489, 316)",0.0,,0.0,0.0,0.0,"(14, -20)",1.0678251464295039,qrart-faRZ0H0PmA.png
609,False,0.4,1.01,"(153, 70)",0.0,,0.0,0.0,0.0,"(15, -17)",1.0348256769186055,qrart-faRZ0H0PmA.png
610,True,0.5,1.86,"(31, 303)",0.0,,0.0,0.0,0.0,"(-11, -12)",1.0208411630740708,qrart-faRZ0H0PmA.png
611,False,0.6,1.23,"(223, 73)",0.0,,0.0,0.0,0.0,"(-16, -19)",1.078077439310675,qrart-faRZ0H0PmA.png
612,False,0.7,1.79,"(228, 267)",0.0,,0.0,0.0,0.0,"(-20, -15)",1.042383680103798,qrart-faRZ0H0PmA.png
613,False,0.8,1.06,"(545, 116)",0.0,,0.0,0.0,0.0,"(16, 18)",0.9825988083642149,qrart-faRZ0H0PmA.png
614,False,0.9,1.3,"(140, 562)",0.0,,0.0,0.0,0.0,"(11, 12)",1.0507963905255684,qrart-faRZ0H0PmA.png
615,False,1.0,1.54,"(225, 56)",0.0,,0.0,0.0,0.0,"(11, -18)",0.9205442298550238,qrart-faRZ0H0PmA.png
617,True,0.1,1.99,"(556, 45)",0.0,,0.0,0.0,0.0,"(16, 15)",0.9106048437830978,qrart-g5EVtP.png
618,True,0.2,1.21,"(574, 95)",0.0,,0.0,0.0,0.0,"(-12, 11)",0.9440459978692611,qrart-g5EVtP.png
619,True,0.3,1.32,"(154, 396)",0.0,,0.0,0.0,0.0,"(15, 13)",1.0780014405025924,qrart-g5EVtP.png
620,False,0.4,1.55,"(269, 166)",0.0,,0.0,0.0,0.0,"(17, 17)",0.9328872856637943,qrart-g5EVtP.png
621,False,0.5,1.5,"(513, 56)",0.0,,0.0,0.0,0.0,"(-20, 14)",1.0221946967200053,qrart-g5EVtP.png
622,False,0.6,1.53,"(594, 205)",0.0,,0.0,0.0,0.0,"(11, -20)",1.008511997076172,qrart-g5EVtP.png
623,False,0.7,1.79,"(361, 324)",0.0,,0.0,0.0,0.0,"(17, 19)",1.008936170792003,qrart-g5EVtP.png
624,False,0.8,1.71,"(397, 160)",0.0,,0.0,0.0,0.0,"(-11, 12)",1.0380916660495754,qrart-g5EVtP.png
625,False,0.9,1.18,"(211, 112)",0.0,,0.0,0.0,0.0,"(13, -13)",0.9447796633629314,qrart-g5EVtP.png
626,False,1.0,1.08,"(107, 494)",0.0,,0.0,0.0,0.0,"(-16, -20)",1.0718726328291197,qrart-g5EVtP.png
628,True,0.1,1.25,"(488, 480)",0.0,,0.0,0.0,0.0,"(-13, 13)",0.949715674841446,qrart-iO2nTqxQr98.png
629,False,0.2,1.57,"(279, 323)",0.0,,0.0,0.0,0.0,"(19, 11)",0.9951832305233738,qrart-iO2nTqxQr98.png
630,False,0.3,1.46,"(394, 416)",0.0,,0.0,0.0,0.0,"(18, -14)",1.0369707712337422,qrart-iO2nTqxQr98.png
631,False,0.4,1.19,"(153, 573)",0.0,,0.0,0.0,0.0,"(20, -11)",0.91643523032721,qrart-iO2nTqxQr98.png
632,True,0.5,1.05,"(133, 100)",0.0,,0.0,0.0,0.0,"(-15, -19)",0.9797693516637409,qrart-iO2nTqxQr98.png
633,False,0.6,1.4,"(329, 593)",0.0,,0.0,0.0,0.0,"(-11, -17)",0.9760682786749211,qrart-iO2nTqxQr98.png
634,False,0.7,1.79,"(327, 19)",0.0,,0.0,0.0,0.0,"(-20, -19)",0.9395144771011306,qrart-iO2nTqxQr98.png
635,False,0.8,1.16,"(533, 481)",0.0,,0.0,0.0,0.0,"(-15, -17)",0.9997753620846368,qrart-iO2nTqxQr98.png
636,False,0.9,1.54,"(212, 350)",0.0,,0.0,0.0,0.0,"(14, -20)",0.9026951719425299,qrart-iO2nTqxQr98.png
637,False,1.0,1.05,"(528, 113)",0.0,,0.0,0.0,0.0,"(-14, -14)",0.9972628138158622,qrart-iO2nTqxQr98.png
639,False,0.1,1.29,"(524, 520)",0.0,,0.0,0.0,0.0,"(-12, -19)",1.0062668841965192,qrart-pscejHqqS.png
640,False,0.2,1.24,"(249, 540)",0.0,,0.0,0.0,0.0,"(18, 20)",1.009976852409914,qrart-pscejHqqS.png
641,True,0.3,1.54,"(290, 241)",0.0,,0.0,0.0,0.0,"(-11, -15)",0.9316683700209102,qrart-pscejHqqS.png
642,True,0.4,1.98,"(425, 393)",0.0,,0.0,0.0,0.0,"(-16, -12)",1.0241904354091462,qrart-pscejHqqS.png
643,False,0.5,1.96,"(203, 467)",0.0,,0.0,0.0,0.0,"(20, 20)",1.0223281141626634,qrart-pscejHqqS.png
644,False,0.6,1.47,"(192, 23)",0.0,,0.0,0.0,0.0,"(12, 12)",0.9453352731553193,qrart-pscejHqqS.png
645,False,0.7,1.25,"(361, 99)",0.0,,0.0,0.0,0.0,"(16, 13)",1.0817208550283792,qrart-pscejHqqS.png
646,False,0.8,1.29,"(475, 481)",0.0,,0.0,0.0,0.0,"(-12, 10)",0.9343229325585265,qrart-pscejHqqS.png
647,False,0.9,1.02,"(117, 230)",0.0,,0.0,0.0,0.0,"(19, 19)",0.9888219851395578,qrart-pscejHqqS.png
648,False,1.0,1.74,"(222, 575)",0.0,,0.0,0.0,0.0,"(14, 17)",1.0297423742542031,qrart-pscejHqqS.png
650,True,0.1,1.26,"(530, 190)",0.0,,0.0,0.0,0.0,"(10, 11)",0.9242735217872372,qrart-qwXqOPMnAPwG.png
651,True,0.2,1.19,"(4, 382)",0.0,,0.0,0.0,0.0,"(16, -18)",0.9140948457827709,qrart-qwXqOPMnAPwG.png
652,True,0.3,1.4,"(604, 540)",0.0,,0.0,0.0,0.0,"(-10, 16)",0.9252496943557027,qrart-qwXqOPMnAPwG.png
653,True,0.4,1.78,"(691, 651)",0.0,,0.0,0.0,0.0,"(-11, -19)",0.9898805363235559,qrart-qwXqOPMnAPwG.png
654,True,0.5,1.33,"(318, 177)",0.0,,0.0,0.0,0.0,"(13, -16)",1.018664245466882,qrart-qwXqOPMnAPwG.png
655,False,0.6,1.49,"(648, 271)",0.0,,0.0,0.0,0.0,"(18, 20)",0.9494743828388856,qrart-qwXqOPMnAPwG.png
656,False,0.7,1.19,"(104, 418)",0.0,,0.0,0.0,0.0,"(-17, -16)",1.0386128422761083,qrart-qwXqOPMnAPwG.png
657,False,0.8,1.43,"(93, 598)",0.0,,0.0,0.0,0.0,"(18, 11)",1.0490225459421652,qrart-qwXqOPMnAPwG.png
658,False,0.9,1.64,"(489, 614)",0.0,,0.0,0.0,0.0,"(-11, -20)",0.9179766174744546,qrart-qwXqOPMnAPwG.png
659,False,1.0,1.8,"(560, 620)",0.0,,0.0,0.0,0.0,"(-12, 13)",0.9377082881476848,qrart-qwXqOPMnAPwG.png
