experiment_id,successful,wave_amplitude,wave_frequency,square_position,square_dimension_perc,line_center_coordinates,line_thickness_perc,line_dimension_perc,line_angle,rotation,scale,filename
485,False,0.3,1.46,"(182, 257)",0.1,,0.0,0.0,0.0,"(18, -16)",1.0257170934678803,qr3-pscejHqqS.png
486,False,0.3,1.46,"(303, 152)",0.2,,0.0,0.0,0.0,"(18, -16)",1.0257170934678803,qr3-pscejHqqS.png
487,False,0.3,1.46,"(307, 398)",0.3,,0.0,0.0,0.0,"(18, -16)",1.0257170934678803,qr3-pscejHqqS.png
488,False,0.3,1.46,"(234, 426)",0.4,,0.0,0.0,0.0,"(18, -16)",1.0257170934678803,qr3-pscejHqqS.png
489,False,0.3,1.46,"(356, 223)",0.5,,0.0,0.0,0.0,"(18, -16)",1.0257170934678803,qr3-pscejHqqS.png
490,True,0.3,1.87,"(463, 543)",0.1,,0.0,0.0,0.0,"(13, 17)",0.9082342444744582,qr3-qwXqOPMnAPwG.png
491,True,0.3,1.87,"(492, 604)",0.2,,0.0,0.0,0.0,"(13, 17)",0.9082342444744582,qr3-qwXqOPMnAPwG.png
492,False,0.3,1.87,"(544, 396)",0.3,,0.0,0.0,0.0,"(13, 17)",0.9082342444744582,qr3-qwXqOPMnAPwG.png
493,False,0.3,1.87,"(458, 402)",0.4,,0.0,0.0,0.0,"(13, 17)",0.9082342444744582,qr3-qwXqOPMnAPwG.png
494,False,0.3,1.87,"(325, 300)",0.5,,0.0,0.0,0.0,"(13, 17)",0.9082342444744582,qr3-qwXqOPMnAPwG.png
495,True,0.3,1.79,"(362, 338)",0.1,,0.0,0.0,0.0,"(-12, 12)",0.9939196777091459,qr3-qwXqOPMnAPwG.png
496,True,0.3,1.79,"(209, 448)",0.2,,0.0,0.0,0.0,"(-12, 12)",0.9939196777091459,qr3-qwXqOPMnAPwG.png
497,True,0.3,1.79,"(592, 576)",0.3,,0.0,0.0,0.0,"(-12, 12)",0.9939196777091459,qr3-qwXqOPMnAPwG.png
498,False,0.3,1.79,"(293, 384)",0.4,,0.0,0.0,0.0,"(-12, 12)",0.9939196777091459,qr3-qwXqOPMnAPwG.png
499,False,0.3,1.79,"(369, 482)",0.5,,0.0,0.0,0.0,"(-12, 12)",0.9939196777091459,qr3-qwXqOPMnAPwG.png
