experiment_id,successful,wave_amplitude,wave_frequency,square_position,square_dimension_perc,line_center_coordinates,line_thickness_perc,line_dimension_perc,line_angle,rotation,scale,filename
181,False,0.2,1.71,"(265, 132)",0.2,,0.0,0.0,0.0,"(-16, -15)",1.0615587879407955,_claycode2-pscejHqqS.png
182,False,0.2,1.71,"(380, 482)",0.3,,0.0,0.0,0.0,"(-16, -15)",1.0615587879407955,_claycode2-pscejHqqS.png
183,False,0.2,1.71,"(507, 371)",0.4,,0.0,0.0,0.0,"(-16, -15)",1.0615587879407955,_claycode2-pscejHqqS.png
184,False,0.2,1.71,"(463, 420)",0.5,,0.0,0.0,0.0,"(-16, -15)",1.0615587879407955,_claycode2-pscejHqqS.png
185,False,0.2,1.51,"(116, 344)",0.1,,0.0,0.0,0.0,"(10, 14)",1.069194925178746,_claycode2-pscejHqqS.png
186,False,0.2,1.51,"(383, 431)",0.2,,0.0,0.0,0.0,"(10, 14)",1.069194925178746,_claycode2-pscejHqqS.png
187,False,0.2,1.51,"(301, 323)",0.3,,0.0,0.0,0.0,"(10, 14)",1.069194925178746,_claycode2-pscejHqqS.png
188,False,0.2,1.51,"(316, 303)",0.4,,0.0,0.0,0.0,"(10, 14)",1.069194925178746,_claycode2-pscejHqqS.png
189,False,0.2,1.51,"(206, 277)",0.5,,0.0,0.0,0.0,"(10, 14)",1.069194925178746,_claycode2-pscejHqqS.png
190,False,0.2,1.98,"(620, 312)",0.1,,0.0,0.0,0.0,"(20, -12)",0.9928583317646807,_claycode2-qwXqOPMnAPwG.png
191,False,0.2,1.98,"(447, 262)",0.2,,0.0,0.0,0.0,"(20, -12)",0.9928583317646807,_claycode2-qwXqOPMnAPwG.png
192,False,0.2,1.98,"(568, 504)",0.3,,0.0,0.0,0.0,"(20, -12)",0.9928583317646807,_claycode2-qwXqOPMnAPwG.png
193,False,0.2,1.98,"(446, 358)",0.4,,0.0,0.0,0.0,"(20, -12)",0.9928583317646807,_claycode2-qwXqOPMnAPwG.png
194,False,0.2,1.98,"(481, 329)",0.5,,0.0,0.0,0.0,"(20, -12)",0.9928583317646807,_claycode2-qwXqOPMnAPwG.png
195,False,0.2,1.21,"(143, 454)",0.1,,0.0,0.0,0.0,"(-10, 14)",1.0721435174625702,_claycode2-qwXqOPMnAPwG.png
196,False,0.2,1.21,"(495, 395)",0.2,,0.0,0.0,0.0,"(-10, 14)",1.0721435174625702,_claycode2-qwXqOPMnAPwG.png
197,False,0.2,1.21,"(506, 400)",0.3,,0.0,0.0,0.0,"(-10, 14)",1.0721435174625702,_claycode2-qwXqOPMnAPwG.png
198,False,0.2,1.21,"(177, 545)",0.4,,0.0,0.0,0.0,"(-10, 14)",1.0721435174625702,_claycode2-qwXqOPMnAPwG.png
199,False,0.2,1.21,"(313, 388)",0.5,,0.0,0.0,0.0,"(-10, 14)",1.0721435174625702,_claycode2-qwXqOPMnAPwG.png
200,True,0.2,1.87,"(493, 86)",0.1,,0.0,0.0,0.0,"(13, 10)",1.007499572993291,_claycodeart2-8E5MS2e.png
201,True,0.2,1.87,"(98, 214)",0.2,,0.0,0.0,0.0,"(13, 10)",1.007499572993291,_claycodeart2-8E5MS2e.png
202,True,0.2,1.87,"(495, 393)",0.3,,0.0,0.0,0.0,"(13, 10)",1.007499572993291,_claycodeart2-8E5MS2e.png
203,True,0.2,1.87,"(267, 138)",0.4,,0.0,0.0,0.0,"(13, 10)",1.007499572993291,_claycodeart2-8E5MS2e.png
204,False,0.2,1.87,"(303, 324)",0.5,,0.0,0.0,0.0,"(13, 10)",1.007499572993291,_claycodeart2-8E5MS2e.png
205,True,0.2,1.1,"(605, 411)",0.1,,0.0,0.0,0.0,"(-10, 12)",1.02728330135738,_claycodeart2-8E5MS2e.png
206,False,0.2,1.1,"(283, 387)",0.2,,0.0,0.0,0.0,"(-10, 12)",1.02728330135738,_claycodeart2-8E5MS2e.png
207,True,0.2,1.1,"(103, 409)",0.3,,0.0,0.0,0.0,"(-10, 12)",1.02728330135738,_claycodeart2-8E5MS2e.png
208,False,0.2,1.1,"(148, 357)",0.4,,0.0,0.0,0.0,"(-10, 12)",1.02728330135738,_claycodeart2-8E5MS2e.png
209,False,0.2,1.1,"(426, 292)",0.5,,0.0,0.0,0.0,"(-10, 12)",1.02728330135738,_claycodeart2-8E5MS2e.png
210,True,0.2,1.96,"(351, 188)",0.1,,0.0,0.0,0.0,"(13, 11)",0.9441370760553621,_claycodeart2-DPVvmG0KpNe4E.png
211,True,0.2,1.96,"(151, 357)",0.2,,0.0,0.0,0.0,"(13, 11)",0.9441370760553621,_claycodeart2-DPVvmG0KpNe4E.png
212,False,0.2,1.96,"(525, 209)",0.3,,0.0,0.0,0.0,"(13, 11)",0.9441370760553621,_claycodeart2-DPVvmG0KpNe4E.png
213,False,0.2,1.96,"(502, 171)",0.4,,0.0,0.0,0.0,"(13, 11)",0.9441370760553621,_claycodeart2-DPVvmG0KpNe4E.png
214,False,0.2,1.96,"(415, 303)",0.5,,0.0,0.0,0.0,"(13, 11)",0.9441370760553621,_claycodeart2-DPVvmG0KpNe4E.png
215,True,0.2,1.73,"(611, 90)",0.1,,0.0,0.0,0.0,"(-19, 10)",0.9744434508199248,_claycodeart2-DPVvmG0KpNe4E.png
216,True,0.2,1.73,"(240, 430)",0.2,,0.0,0.0,0.0,"(-19, 10)",0.9744434508199248,_claycodeart2-DPVvmG0KpNe4E.png
217,True,0.2,1.73,"(537, 531)",0.3,,0.0,0.0,0.0,"(-19, 10)",0.9744434508199248,_claycodeart2-DPVvmG0KpNe4E.png
218,False,0.2,1.73,"(415, 246)",0.4,,0.0,0.0,0.0,"(-19, 10)",0.9744434508199248,_claycodeart2-DPVvmG0KpNe4E.png
219,False,0.2,1.73,"(319, 173)",0.5,,0.0,0.0,0.0,"(-19, 10)",0.9744434508199248,_claycodeart2-DPVvmG0KpNe4E.png
220,True,0.2,1.14,"(92, 179)",0.1,,0.0,0.0,0.0,"(11, 10)",0.9378272198192692,_claycodeart2-OPuod.png
221,True,0.2,1.14,"(276, 178)",0.2,,0.0,0.0,0.0,"(11, 10)",0.9378272198192692,_claycodeart2-OPuod.png
222,False,0.2,1.14,"(463, 185)",0.3,,0.0,0.0,0.0,"(11, 10)",0.9378272198192692,_claycodeart2-OPuod.png
223,True,0.2,1.14,"(271, 542)",0.4,,0.0,0.0,0.0,"(11, 10)",0.9378272198192692,_claycodeart2-OPuod.png
224,False,0.2,1.14,"(173, 489)",0.5,,0.0,0.0,0.0,"(11, 10)",0.9378272198192692,_claycodeart2-OPuod.png
225,True,0.2,1.88,"(348, 489)",0.1,,0.0,0.0,0.0,"(16, -20)",1.0147095180045071,_claycodeart2-OPuod.png
226,True,0.2,1.88,"(175, 501)",0.2,,0.0,0.0,0.0,"(16, -20)",1.0147095180045071,_claycodeart2-OPuod.png
227,False,0.2,1.88,"(392, 369)",0.3,,0.0,0.0,0.0,"(16, -20)",1.0147095180045071,_claycodeart2-OPuod.png
228,False,0.2,1.88,"(213, 514)",0.4,,0.0,0.0,0.0,"(16, -20)",1.0147095180045071,_claycodeart2-OPuod.png
229,False,0.2,1.88,"(338, 179)",0.5,,0.0,0.0,0.0,"(16, -20)",1.0147095180045071,_claycodeart2-OPuod.png
230,True,0.2,1.26,"(465, 53)",0.1,,0.0,0.0,0.0,"(11, 16)",0.9092960269169108,_claycodeart2-TtAkZf4j98TBiE.png
231,True,0.2,1.26,"(213, 339)",0.2,,0.0,0.0,0.0,"(11, 16)",0.9092960269169108,_claycodeart2-TtAkZf4j98TBiE.png
232,False,0.2,1.26,"(488, 405)",0.3,,0.0,0.0,0.0,"(11, 16)",0.9092960269169108,_claycodeart2-TtAkZf4j98TBiE.png
233,False,0.2,1.26,"(346, 441)",0.4,,0.0,0.0,0.0,"(11, 16)",0.9092960269169108,_claycodeart2-TtAkZf4j98TBiE.png
234,False,0.2,1.26,"(485, 317)",0.5,,0.0,0.0,0.0,"(11, 16)",0.9092960269169108,_claycodeart2-TtAkZf4j98TBiE.png
235,True,0.2,1.81,"(97, 122)",0.1,,0.0,0.0,0.0,"(-16, -11)",0.9294201485733237,_claycodeart2-TtAkZf4j98TBiE.png
236,True,0.2,1.81,"(217, 589)",0.2,,0.0,0.0,0.0,"(-16, -11)",0.9294201485733237,_claycodeart2-TtAkZf4j98TBiE.png
237,True,0.2,1.81,"(111, 414)",0.3,,0.0,0.0,0.0,"(-16, -11)",0.9294201485733237,_claycodeart2-TtAkZf4j98TBiE.png
238,False,0.2,1.81,"(458, 309)",0.4,,0.0,0.0,0.0,"(-16, -11)",0.9294201485733237,_claycodeart2-TtAkZf4j98TBiE.png
239,False,0.2,1.81,"(502, 328)",0.5,,0.0,0.0,0.0,"(-16, -11)",0.9294201485733237,_claycodeart2-TtAkZf4j98TBiE.png
240,True,0.2,1.84,"(225, 373)",0.1,,0.0,0.0,0.0,"(-15, -17)",0.931876060968907,_claycodeart2-fZ5GWiX8.png
241,True,0.2,1.84,"(79, 570)",0.2,,0.0,0.0,0.0,"(-15, -17)",0.931876060968907,_claycodeart2-fZ5GWiX8.png
242,False,0.2,1.84,"(531, 206)",0.3,,0.0,0.0,0.0,"(-15, -17)",0.931876060968907,_claycodeart2-fZ5GWiX8.png
243,True,0.2,1.84,"(337, 455)",0.4,,0.0,0.0,0.0,"(-15, -17)",0.931876060968907,_claycodeart2-fZ5GWiX8.png
244,False,0.2,1.84,"(376, 268)",0.5,,0.0,0.0,0.0,"(-15, -17)",0.931876060968907,_claycodeart2-fZ5GWiX8.png
245,True,0.2,1.16,"(302, 628)",0.1,,0.0,0.0,0.0,"(20, -11)",0.9850865005683276,_claycodeart2-fZ5GWiX8.png
246,False,0.2,1.16,"(370, 254)",0.2,,0.0,0.0,0.0,"(20, -11)",0.9850865005683276,_claycodeart2-fZ5GWiX8.png
247,False,0.2,1.16,"(321, 170)",0.3,,0.0,0.0,0.0,"(20, -11)",0.9850865005683276,_claycodeart2-fZ5GWiX8.png
248,False,0.2,1.16,"(234, 294)",0.4,,0.0,0.0,0.0,"(20, -11)",0.9850865005683276,_claycodeart2-fZ5GWiX8.png
249,False,0.2,1.16,"(177, 234)",0.5,,0.0,0.0,0.0,"(20, -11)",0.9850865005683276,_claycodeart2-fZ5GWiX8.png
250,True,0.2,1.61,"(337, 637)",0.1,,0.0,0.0,0.0,"(19, 12)",0.9024660847204489,_claycodeart2-faRZ0H0PmA.png
251,True,0.2,1.61,"(607, 248)",0.2,,0.0,0.0,0.0,"(19, 12)",0.9024660847204489,_claycodeart2-faRZ0H0PmA.png
252,False,0.2,1.61,"(455, 374)",0.3,,0.0,0.0,0.0,"(19, 12)",0.9024660847204489,_claycodeart2-faRZ0H0PmA.png
253,False,0.2,1.61,"(472, 524)",0.4,,0.0,0.0,0.0,"(19, 12)",0.9024660847204489,_claycodeart2-faRZ0H0PmA.png
254,False,0.2,1.61,"(394, 475)",0.5,,0.0,0.0,0.0,"(19, 12)",0.9024660847204489,_claycodeart2-faRZ0H0PmA.png
255,True,0.2,1.68,"(490, 503)",0.1,,0.0,0.0,0.0,"(18, 15)",1.0463487592222882,_claycodeart2-faRZ0H0PmA.png
256,False,0.2,1.68,"(530, 76)",0.2,,0.0,0.0,0.0,"(18, 15)",1.0463487592222882,_claycodeart2-faRZ0H0PmA.png
257,False,0.2,1.68,"(491, 416)",0.3,,0.0,0.0,0.0,"(18, 15)",1.0463487592222882,_claycodeart2-faRZ0H0PmA.png
258,False,0.2,1.68,"(484, 163)",0.4,,0.0,0.0,0.0,"(18, 15)",1.0463487592222882,_claycodeart2-faRZ0H0PmA.png
259,False,0.2,1.68,"(406, 351)",0.5,,0.0,0.0,0.0,"(18, 15)",1.0463487592222882,_claycodeart2-faRZ0H0PmA.png
260,True,0.2,1.83,"(489, 503)",0.1,,0.0,0.0,0.0,"(18, 11)",0.977720490000509,_claycodeart2-g5EVtP.png
261,True,0.2,1.83,"(518, 585)",0.2,,0.0,0.0,0.0,"(18, 11)",0.977720490000509,_claycodeart2-g5EVtP.png
262,True,0.2,1.83,"(578, 359)",0.3,,0.0,0.0,0.0,"(18, 11)",0.977720490000509,_claycodeart2-g5EVtP.png
263,False,0.2,1.83,"(193, 183)",0.4,,0.0,0.0,0.0,"(18, 11)",0.977720490000509,_claycodeart2-g5EVtP.png
264,False,0.2,1.83,"(340, 258)",0.5,,0.0,0.0,0.0,"(18, 11)",0.977720490000509,_claycodeart2-g5EVtP.png
265,False,0.2,1.48,"(555, 184)",0.1,,0.0,0.0,0.0,"(19, -17)",0.9739480546903482,_claycodeart2-g5EVtP.png
266,False,0.2,1.48,"(530, 153)",0.2,,0.0,0.0,0.0,"(19, -17)",0.9739480546903482,_claycodeart2-g5EVtP.png
267,True,0.2,1.48,"(182, 516)",0.3,,0.0,0.0,0.0,"(19, -17)",0.9739480546903482,_claycodeart2-g5EVtP.png
268,True,0.2,1.48,"(249, 529)",0.4,,0.0,0.0,0.0,"(19, -17)",0.9739480546903482,_claycodeart2-g5EVtP.png
269,False,0.2,1.48,"(263, 309)",0.5,,0.0,0.0,0.0,"(19, -17)",0.9739480546903482,_claycodeart2-g5EVtP.png
270,True,0.2,1.69,"(50, 109)",0.1,,0.0,0.0,0.0,"(-20, -20)",1.0250713990035283,_claycodeart2-iO2nTqxQr98.png
271,True,0.2,1.69,"(302, 543)",0.2,,0.0,0.0,0.0,"(-20, -20)",1.0250713990035283,_claycodeart2-iO2nTqxQr98.png
272,True,0.2,1.69,"(122, 336)",0.3,,0.0,0.0,0.0,"(-20, -20)",1.0250713990035283,_claycodeart2-iO2nTqxQr98.png
273,False,0.2,1.69,"(309, 348)",0.4,,0.0,0.0,0.0,"(-20, -20)",1.0250713990035283,_claycodeart2-iO2nTqxQr98.png
274,False,0.2,1.69,"(298, 188)",0.5,,0.0,0.0,0.0,"(-20, -20)",1.0250713990035283,_claycodeart2-iO2nTqxQr98.png
275,True,0.2,1.85,"(564, 78)",0.1,,0.0,0.0,0.0,"(14, 15)",1.0246436519824202,_claycodeart2-iO2nTqxQr98.png
276,False,0.2,1.85,"(602, 118)",0.2,,0.0,0.0,0.0,"(14, 15)",1.0246436519824202,_claycodeart2-iO2nTqxQr98.png
277,False,0.2,1.85,"(330, 326)",0.3,,0.0,0.0,0.0,"(14, 15)",1.0246436519824202,_claycodeart2-iO2nTqxQr98.png
278,False,0.2,1.85,"(498, 295)",0.4,,0.0,0.0,0.0,"(14, 15)",1.0246436519824202,_claycodeart2-iO2nTqxQr98.png
279,True,0.2,1.85,"(447, 452)",0.5,,0.0,0.0,0.0,"(14, 15)",1.0246436519824202,_claycodeart2-iO2nTqxQr98.png
280,True,0.2,1.28,"(349, 40)",0.1,,0.0,0.0,0.0,"(19, -20)",1.0908558057078155,_claycodeart2-pscejHqqS.png
281,True,0.2,1.28,"(179, 618)",0.2,,0.0,0.0,0.0,"(19, -20)",1.0908558057078155,_claycodeart2-pscejHqqS.png
282,True,0.2,1.28,"(460, 528)",0.3,,0.0,0.0,0.0,"(19, -20)",1.0908558057078155,_claycodeart2-pscejHqqS.png
283,False,0.2,1.28,"(193, 285)",0.4,,0.0,0.0,0.0,"(19, -20)",1.0908558057078155,_claycodeart2-pscejHqqS.png
284,False,0.2,1.28,"(450, 207)",0.5,,0.0,0.0,0.0,"(19, -20)",1.0908558057078155,_claycodeart2-pscejHqqS.png
285,True,0.2,1.35,"(107, 442)",0.1,,0.0,0.0,0.0,"(14, -17)",0.9666340815011496,_claycodeart2-pscejHqqS.png
286,True,0.2,1.35,"(393, 530)",0.2,,0.0,0.0,0.0,"(14, -17)",0.9666340815011496,_claycodeart2-pscejHqqS.png
287,False,0.2,1.35,"(451, 289)",0.3,,0.0,0.0,0.0,"(14, -17)",0.9666340815011496,_claycodeart2-pscejHqqS.png
288,False,0.2,1.35,"(236, 378)",0.4,,0.0,0.0,0.0,"(14, -17)",0.9666340815011496,_claycodeart2-pscejHqqS.png
289,False,0.2,1.35,"(419, 364)",0.5,,0.0,0.0,0.0,"(14, -17)",0.9666340815011496,_claycodeart2-pscejHqqS.png
290,True,0.2,1.63,"(139, 565)",0.1,,0.0,0.0,0.0,"(14, 18)",0.9897253871105329,_claycodeart2-qwXqOPMnAPwG.png
291,True,0.2,1.63,"(125, 341)",0.2,,0.0,0.0,0.0,"(14, 18)",0.9897253871105329,_claycodeart2-qwXqOPMnAPwG.png
292,False,0.2,1.63,"(193, 406)",0.3,,0.0,0.0,0.0,"(14, 18)",0.9897253871105329,_claycodeart2-qwXqOPMnAPwG.png
293,False,0.2,1.63,"(149, 489)",0.4,,0.0,0.0,0.0,"(14, 18)",0.9897253871105329,_claycodeart2-qwXqOPMnAPwG.png
294,False,0.2,1.63,"(374, 213)",0.5,,0.0,0.0,0.0,"(14, 18)",0.9897253871105329,_claycodeart2-qwXqOPMnAPwG.png
295,True,0.2,1.74,"(244, 251)",0.1,,0.0,0.0,0.0,"(-14, -14)",0.9712366580316224,_claycodeart2-qwXqOPMnAPwG.png
296,True,0.2,1.74,"(446, 563)",0.2,,0.0,0.0,0.0,"(-14, -14)",0.9712366580316224,_claycodeart2-qwXqOPMnAPwG.png
297,False,0.2,1.74,"(381, 162)",0.3,,0.0,0.0,0.0,"(-14, -14)",0.9712366580316224,_claycodeart2-qwXqOPMnAPwG.png
298,False,0.2,1.74,"(240, 454)",0.4,,0.0,0.0,0.0,"(-14, -14)",0.9712366580316224,_claycodeart2-qwXqOPMnAPwG.png
299,False,0.2,1.74,"(200, 275)",0.5,,0.0,0.0,0.0,"(-14, -14)",0.9712366580316224,_claycodeart2-qwXqOPMnAPwG.png
300,True,0.2,1.73,"(44, 62)",0.1,,0.0,0.0,0.0,"(-16, 18)",0.9954906969888966,barcode2-8E5MS2e.png
301,True,0.2,1.73,"(42, 51)",0.2,,0.0,0.0,0.0,"(-16, 18)",0.9954906969888966,barcode2-8E5MS2e.png
302,True,0.2,1.73,"(72, 143)",0.3,,0.0,0.0,0.0,"(-16, 18)",0.9954906969888966,barcode2-8E5MS2e.png
303,True,0.2,1.73,"(54, 134)",0.4,,0.0,0.0,0.0,"(-16, 18)",0.9954906969888966,barcode2-8E5MS2e.png
304,True,0.2,1.73,"(58, 88)",0.5,,0.0,0.0,0.0,"(-16, 18)",0.9954906969888966,barcode2-8E5MS2e.png
305,True,0.2,1.38,"(147, 28)",0.1,,0.0,0.0,0.0,"(16, -18)",1.0098394098236598,barcode2-8E5MS2e.png
306,True,0.2,1.38,"(67, 57)",0.2,,0.0,0.0,0.0,"(16, -18)",1.0098394098236598,barcode2-8E5MS2e.png
307,True,0.2,1.38,"(171, 68)",0.3,,0.0,0.0,0.0,"(16, -18)",1.0098394098236598,barcode2-8E5MS2e.png
308,True,0.2,1.38,"(77, 87)",0.4,,0.0,0.0,0.0,"(16, -18)",1.0098394098236598,barcode2-8E5MS2e.png
309,True,0.2,1.38,"(138, 152)",0.5,,0.0,0.0,0.0,"(16, -18)",1.0098394098236598,barcode2-8E5MS2e.png
310,True,0.2,1.18,"(286, 206)",0.1,,0.0,0.0,0.0,"(-17, -18)",1.0918584520016912,barcode2-DPVvmG0KpNe4E.png
311,True,0.2,1.18,"(122, 255)",0.2,,0.0,0.0,0.0,"(-17, -18)",1.0918584520016912,barcode2-DPVvmG0KpNe4E.png
312,True,0.2,1.18,"(265, 167)",0.3,,0.0,0.0,0.0,"(-17, -18)",1.0918584520016912,barcode2-DPVvmG0KpNe4E.png
313,True,0.2,1.18,"(259, 81)",0.4,,0.0,0.0,0.0,"(-17, -18)",1.0918584520016912,barcode2-DPVvmG0KpNe4E.png
314,True,0.2,1.18,"(155, 152)",0.5,,0.0,0.0,0.0,"(-17, -18)",1.0918584520016912,barcode2-DPVvmG0KpNe4E.png
315,True,0.2,1.58,"(50, 58)",0.1,,0.0,0.0,0.0,"(-18, -14)",1.0769423298953802,barcode2-DPVvmG0KpNe4E.png
316,True,0.2,1.58,"(269, 228)",0.2,,0.0,0.0,0.0,"(-18, -14)",1.0769423298953802,barcode2-DPVvmG0KpNe4E.png
317,True,0.2,1.58,"(288, 213)",0.3,,0.0,0.0,0.0,"(-18, -14)",1.0769423298953802,barcode2-DPVvmG0KpNe4E.png
318,True,0.2,1.58,"(135, 151)",0.4,,0.0,0.0,0.0,"(-18, -14)",1.0769423298953802,barcode2-DPVvmG0KpNe4E.png
319,True,0.2,1.58,"(113, 110)",0.5,,0.0,0.0,0.0,"(-18, -14)",1.0769423298953802,barcode2-DPVvmG0KpNe4E.png
320,True,0.2,1.17,"(12, 155)",0.1,,0.0,0.0,0.0,"(17, 20)",1.0368368834554231,barcode2-OPuod.png
321,True,0.2,1.17,"(93, 36)",0.2,,0.0,0.0,0.0,"(17, 20)",1.0368368834554231,barcode2-OPuod.png
322,True,0.2,1.17,"(134, 45)",0.3,,0.0,0.0,0.0,"(17, 20)",1.0368368834554231,barcode2-OPuod.png
323,True,0.2,1.17,"(49, 123)",0.4,,0.0,0.0,0.0,"(17, 20)",1.0368368834554231,barcode2-OPuod.png
324,True,0.2,1.17,"(106, 116)",0.5,,0.0,0.0,0.0,"(17, 20)",1.0368368834554231,barcode2-OPuod.png
325,True,0.2,1.43,"(59, 54)",0.1,,0.0,0.0,0.0,"(-11, 11)",1.0054292342141744,barcode2-OPuod.png
326,True,0.2,1.43,"(139, 93)",0.2,,0.0,0.0,0.0,"(-11, 11)",1.0054292342141744,barcode2-OPuod.png
327,True,0.2,1.43,"(92, 80)",0.3,,0.0,0.0,0.0,"(-11, 11)",1.0054292342141744,barcode2-OPuod.png
328,True,0.2,1.43,"(94, 61)",0.4,,0.0,0.0,0.0,"(-11, 11)",1.0054292342141744,barcode2-OPuod.png
329,True,0.2,1.43,"(114, 86)",0.5,,0.0,0.0,0.0,"(-11, 11)",1.0054292342141744,barcode2-OPuod.png
330,True,0.2,1.06,"(269, 192)",0.1,,0.0,0.0,0.0,"(-15, 11)",1.0659084763096782,barcode2-TtAkZf4j98TBiE.png
331,True,0.2,1.06,"(41, 275)",0.2,,0.0,0.0,0.0,"(-15, 11)",1.0659084763096782,barcode2-TtAkZf4j98TBiE.png
332,True,0.2,1.06,"(103, 133)",0.3,,0.0,0.0,0.0,"(-15, 11)",1.0659084763096782,barcode2-TtAkZf4j98TBiE.png
333,True,0.2,1.06,"(80, 284)",0.4,,0.0,0.0,0.0,"(-15, 11)",1.0659084763096782,barcode2-TtAkZf4j98TBiE.png
334,True,0.2,1.06,"(174, 267)",0.5,,0.0,0.0,0.0,"(-15, 11)",1.0659084763096782,barcode2-TtAkZf4j98TBiE.png
335,True,0.2,1.67,"(51, 326)",0.1,,0.0,0.0,0.0,"(-13, -15)",0.9748111446722139,barcode2-TtAkZf4j98TBiE.png
336,True,0.2,1.67,"(211, 326)",0.2,,0.0,0.0,0.0,"(-13, -15)",0.9748111446722139,barcode2-TtAkZf4j98TBiE.png
337,True,0.2,1.67,"(118, 139)",0.3,,0.0,0.0,0.0,"(-13, -15)",0.9748111446722139,barcode2-TtAkZf4j98TBiE.png
338,True,0.2,1.67,"(246, 241)",0.4,,0.0,0.0,0.0,"(-13, -15)",0.9748111446722139,barcode2-TtAkZf4j98TBiE.png
339,True,0.2,1.67,"(137, 111)",0.5,,0.0,0.0,0.0,"(-13, -15)",0.9748111446722139,barcode2-TtAkZf4j98TBiE.png
340,True,0.2,1.57,"(94, 134)",0.1,,0.0,0.0,0.0,"(20, -18)",0.9685890350267203,barcode2-fZ5GWiX8.png
341,True,0.2,1.57,"(213, 184)",0.2,,0.0,0.0,0.0,"(20, -18)",0.9685890350267203,barcode2-fZ5GWiX8.png
342,True,0.2,1.57,"(163, 54)",0.3,,0.0,0.0,0.0,"(20, -18)",0.9685890350267203,barcode2-fZ5GWiX8.png
343,True,0.2,1.57,"(175, 67)",0.4,,0.0,0.0,0.0,"(20, -18)",0.9685890350267203,barcode2-fZ5GWiX8.png
344,True,0.2,1.57,"(79, 152)",0.5,,0.0,0.0,0.0,"(20, -18)",0.9685890350267203,barcode2-fZ5GWiX8.png
345,True,0.2,1.45,"(226, 100)",0.1,,0.0,0.0,0.0,"(-14, 10)",0.9572738538218357,barcode2-fZ5GWiX8.png
346,True,0.2,1.45,"(127, 167)",0.2,,0.0,0.0,0.0,"(-14, 10)",0.9572738538218357,barcode2-fZ5GWiX8.png
347,True,0.2,1.45,"(104, 150)",0.3,,0.0,0.0,0.0,"(-14, 10)",0.9572738538218357,barcode2-fZ5GWiX8.png
348,True,0.2,1.45,"(74, 108)",0.4,,0.0,0.0,0.0,"(-14, 10)",0.9572738538218357,barcode2-fZ5GWiX8.png
349,True,0.2,1.45,"(177, 129)",0.5,,0.0,0.0,0.0,"(-14, 10)",0.9572738538218357,barcode2-fZ5GWiX8.png
350,True,0.2,1.05,"(105, 96)",0.1,,0.0,0.0,0.0,"(-18, 14)",0.9532923294945655,barcode2-faRZ0H0PmA.png
351,True,0.2,1.05,"(99, 251)",0.2,,0.0,0.0,0.0,"(-18, 14)",0.9532923294945655,barcode2-faRZ0H0PmA.png
352,True,0.2,1.05,"(118, 46)",0.3,,0.0,0.0,0.0,"(-18, 14)",0.9532923294945655,barcode2-faRZ0H0PmA.png
353,True,0.2,1.05,"(147, 121)",0.4,,0.0,0.0,0.0,"(-18, 14)",0.9532923294945655,barcode2-faRZ0H0PmA.png
354,True,0.2,1.05,"(177, 90)",0.5,,0.0,0.0,0.0,"(-18, 14)",0.9532923294945655,barcode2-faRZ0H0PmA.png
355,True,0.2,1.03,"(170, 72)",0.1,,0.0,0.0,0.0,"(-16, 10)",1.0292511741473223,barcode2-faRZ0H0PmA.png
356,True,0.2,1.03,"(127, 82)",0.2,,0.0,0.0,0.0,"(-16, 10)",1.0292511741473223,barcode2-faRZ0H0PmA.png
357,True,0.2,1.03,"(217, 245)",0.3,,0.0,0.0,0.0,"(-16, 10)",1.0292511741473223,barcode2-faRZ0H0PmA.png
358,True,0.2,1.03,"(134, 76)",0.4,,0.0,0.0,0.0,"(-16, 10)",1.0292511741473223,barcode2-faRZ0H0PmA.png
359,True,0.2,1.03,"(102, 167)",0.5,,0.0,0.0,0.0,"(-16, 10)",1.0292511741473223,barcode2-faRZ0H0PmA.png
360,True,0.2,1.78,"(191, 31)",0.1,,0.0,0.0,0.0,"(14, -17)",1.0470977657334744,barcode2-g5EVtP.png
361,True,0.2,1.78,"(115, 154)",0.2,,0.0,0.0,0.0,"(14, -17)",1.0470977657334744,barcode2-g5EVtP.png
362,True,0.2,1.78,"(118, 74)",0.3,,0.0,0.0,0.0,"(14, -17)",1.0470977657334744,barcode2-g5EVtP.png
363,True,0.2,1.78,"(50, 81)",0.4,,0.0,0.0,0.0,"(14, -17)",1.0470977657334744,barcode2-g5EVtP.png
364,True,0.2,1.78,"(120, 119)",0.5,,0.0,0.0,0.0,"(14, -17)",1.0470977657334744,barcode2-g5EVtP.png
365,True,0.2,1.23,"(179, 168)",0.1,,0.0,0.0,0.0,"(20, 14)",1.0109002695851401,barcode2-g5EVtP.png
366,True,0.2,1.23,"(132, 72)",0.2,,0.0,0.0,0.0,"(20, 14)",1.0109002695851401,barcode2-g5EVtP.png
367,True,0.2,1.23,"(95, 172)",0.3,,0.0,0.0,0.0,"(20, 14)",1.0109002695851401,barcode2-g5EVtP.png
368,True,0.2,1.23,"(114, 138)",0.4,,0.0,0.0,0.0,"(20, 14)",1.0109002695851401,barcode2-g5EVtP.png
369,True,0.2,1.23,"(71, 71)",0.5,,0.0,0.0,0.0,"(20, 14)",1.0109002695851401,barcode2-g5EVtP.png
370,True,0.2,1.11,"(143, 153)",0.1,,0.0,0.0,0.0,"(12, -19)",1.0000615345866557,barcode2-iO2nTqxQr98.png
